id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1333,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-01T15:36:00.000Z,0.520410058363575,703608091.335191,-42.0951,-0.11941999,0.08282426,-3.912715,-0.14008682,-11.80733362,-16.30782472,28856924535.8894,1.1385,52041005836.36,,2024-06-01T15:36:00.000Z,,,,,,2024-06-01 17:37:27.770240
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144530506383.705,144530506383.705,True,,8,,,,2024-06-01T15:36:00.000Z,0.160402351654999,703326150.222032,-33.2954,-0.4277683,1.24120362,-4.63441554,19.58769071,-13.85840624,15.33622781,23183033109.8342,0.9146,23183033109.83,,2024-06-01T15:36:00.000Z,,,,,,2024-06-01 17:37:27.770240
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35700460169.947,36925434173.444,False,,9,,,,2024-06-01T15:35:00.000Z,0.449457538616966,205314509.185339,-30.3281,-0.08566831,-0.16887464,-2.535547,-2.32510937,-23.63402865,-37.92072942,16045840955.4774,0.633,20225589237.76,,2024-06-01T15:35:00.000Z,,,,,,2024-06-01 17:37:27.770240
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412328696.04458,5107159891.96229,True,,10,3414166606,21501711954.0414,,2024-06-01T15:35:00.000Z,6.29779223903562,129533783.139507,-9.2807,0.00297066,-1.35121136,-2.39805358,26.19238017,25.66771205,138.26399191,15192344939.9524,0.5994,32163831931.11,,2024-06-01T15:35:00.000Z,,,,,,2024-06-01 17:37:27.770240
5994,Shiba Inu,SHIB,shiba-inu,828,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271829576221,589519966647078,False,,11,,,,2024-06-01T15:35:00.000Z,2.53999735862966E-05,386027671.891094,-41.453,0.07580626,-0.69801896,2.08473042,9.69753156,-4.27928292,18.38912202,14967488906.3847,0.5905,14973791581.43,,2024-06-01T15:35:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-01 17:37:27.770240
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393109862.042184,442456232.042184,False,,12,,,,2024-06-01T15:35:00.000Z,36.0483505127666,201782933.861734,-35.3723,-0.33031452,0.75396317,-5.69264879,6.00748695,-24.48364273,-15.47058229,14170962096.922,0.5591,25801560701.58,,2024-06-01T15:35:00.000Z,,,,,,2024-06-01 17:37:27.770240
1975,Chainlink,LINK,chainlink,1787,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-01T15:35:00.000Z,18.5831088170764,385716175.320175,-2.7358,0.14781072,5.05100478,8.1052136,36.47269869,3.65634876,-9.17807629,10910142637.4265,0.4304,18583108817.08,,2024-06-01T15:35:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-01 17:37:27.770240
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1451892807.90212,10312196912.3627,,2024-06-01T15:35:00.000Z,7.1025883289987,144871130.55028,-20.6628,-0.17770511,2.61202027,-3.25888158,0.95596278,-17.2084222,-23.6349951,10213191259.2791,0.4029,10213191259.28,,2024-06-01T15:35:00.000Z,,,,,,2024-06-01 17:37:27.770240
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87371139931.2711,87371213858.8368,True,,15,71659659264,8026695040.67072,,2024-06-01T15:35:00.000Z,0.112011348129632,202322483.124151,-26.2954,0.0318784,0.14930802,-1.32851917,-9.07565622,-3.89570709,-20.04853108,9786559171.32441,0.3861,9786567452.05,,2024-06-01T15:35:00.000Z,,,,,,2024-06-01 17:37:27.770240
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706431,19706431,False,,1,,,,2024-06-01T15:40:00.000Z,67725.6301643381,17207253075.2246,-39.4242,-0.03962495,0.58409013,-1.9828807,14.13212463,3.59355471,8.85345313,1334630457765.05,52.6522,1422238233451.1,,2024-06-01T15:40:00.000Z,,,,,,2024-06-01 17:41:28.472917
1027,Ethereum,ETH,ethereum,9018,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-01T15:39:00.000Z,3806.55811336751,11040780389.3972,-26.8008,-0.08166418,1.18227103,1.52703496,27.06844414,16.05128731,11.06632645,457327850237.792,18.0403,457327850237.79,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
825,Tether USDt,USDT,tether,87491,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-01T15:39:00.000Z,0.999137832469801,42430225064.8318,-29.1665,0.01385966,-0.01600912,-0.08446518,-0.09731891,-0.09728295,-0.12215011,112044656111.953,4.4199,114987326520.03,,2024-06-01T15:39:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-01 17:41:28.472917
1839,BNB,BNB,bnb,2173,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585277.028267,147585277.028267,False,,4,,,,2024-06-01T15:39:00.000Z,596.750570093469,1474465317.17334,-8.3183,-0.03825831,0.62813261,-0.9729298,5.58182656,7.11456643,44.04279233,88071598204.0208,3.4742,88071598204.02,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459698026.622123,577256889.534964,True,,5,,,,2024-06-01T15:39:00.000Z,167.646916985323,1491316197.0587,-43.5668,0.15146953,1.24543497,-0.49328866,20.1711073,-7.36108074,29.92163972,77066956907.4356,3.0401,96775337839.07,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
3408,USDC,USDC,usd-coin,19520,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32368833685.3099,32368833685.3099,False,,6,,,,2024-06-01T15:39:00.000Z,1.0002054213242,4109437977.72918,-33.7216,0.01428027,0.01378521,0.02247591,0.00514454,0.01580072,0.03018403,32375482933.9884,1.2771,32375482933.99,,2024-06-01T15:39:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-01 17:41:28.472917
52,XRP,XRP,xrp,1333,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000,55450358947,99987572899,False,,7,,,,2024-06-01T15:40:00.000Z,0.520384338126604,701699153.448423,-42.2612,-0.1294127,0.19789912,-3.89856356,-0.12170754,-11.7063728,-16.4003616,28855498339.5172,1.1383,52038433812.66,,2024-06-01T15:40:00.000Z,,,,,,2024-06-01 17:41:28.472917
74,Dogecoin,DOGE,dogecoin,975,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,144530506383.705,144530506383.705,True,,8,,,,2024-06-01T15:40:00.000Z,0.160378963549397,699475219.910307,-33.132,-0.38377954,1.51706329,-4.44982462,19.93203145,-13.82230634,14.75956817,23179652815.0881,0.9144,23179652815.09,,2024-06-01T15:40:00.000Z,,,,,,2024-06-01 17:41:28.472917
2010,Cardano,ADA,cardano,1189,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000,35700460169.947,36925434173.444,False,,9,,,,2024-06-01T15:39:00.000Z,0.449376263847114,205241549.423569,-30.3365,-0.12190483,-0.13660483,-2.52889646,-2.36128654,-23.67382464,-37.92917455,16042939408.7935,0.6329,20221931873.12,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
11419,Toncoin,TON,toncoin,382,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2412328696.04458,5107159891.96229,True,,10,3414166606,21496430786.5525,,2024-06-01T15:39:00.000Z,6.2962453996167,129374169.199128,-9.4985,-0.0543152,-1.31238635,-2.50166309,24.5308918,25.63414092,138.1337621,15188613454.834,0.5991,32155931974.87,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
5994,Shiba Inu,SHIB,shiba-inu,828,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589271829576221,589519966647078,False,,11,,,,2024-06-01T15:39:00.000Z,2.53952900166994E-05,383626795.680741,-41.8485,0.08389388,-0.39492881,2.13439371,9.8198907,-4.25521711,17.80216447,14964729010.7592,0.5903,14971030523.64,,2024-06-01T15:39:00.000Z,1027,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-06-01 17:41:28.472917
5805,Avalanche,AVAX,avalanche,735,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719,393109862.042184,442456232.042184,False,,12,,,,2024-06-01T15:39:00.000Z,36.0246178216389,201088139.458611,-35.6516,-0.42975529,0.70531942,-5.7183272,6.04821562,-24.46026856,-15.5453164,14161632541.9869,0.5586,25784574058.3,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
1975,Chainlink,LINK,chainlink,1787,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000,587099970.452787,1000000000,False,,13,,,,2024-06-01T15:39:00.000Z,18.5580305307994,384986451.69955,-2.9828,0.06889849,4.97912513,7.88986946,36.37229028,3.59193852,-9.30702514,10895419176.2942,0.4298,18558030530.8,,2024-06-01T15:39:00.000Z,1027,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-06-01 17:41:28.472917
6636,Polkadot,DOT,polkadot-new,774,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.36815,1437953431.36815,True,,14,1451892807.90212,10309842582.1924,,2024-06-01T15:40:00.000Z,7.10096676977789,144896213.095541,-20.5462,-0.27531509,2.67059442,-3.30333698,1.18166773,-17.03627046,-23.68693221,10210859532.6334,0.4028,10210859532.63,,2024-06-01T15:40:00.000Z,,,,,,2024-06-01 17:41:28.472917
1958,TRON,TRX,tron,985,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87371139931.2711,87371213858.8368,True,,15,71659659264,8027802105.92313,,2024-06-01T15:39:00.000Z,0.11202679706232,202017533.154909,-26.4569,0.02910097,0.14578315,-1.30107603,-9.07259697,-3.90648774,-20.02539313,9787908962.18407,0.3861,9787917244.05,,2024-06-01T15:39:00.000Z,,,,,,2024-06-01 17:41:28.472917
1,Bitcoin,BTC,bitcoin,11096,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000,19706431,19706431,False,,1,,,,2024-06-01T15:44:00.000Z,67742.0173542215,17147421579.7134,-39.5855,-0.00059513,0.59861382,-1.9260404,14.11429631,3.13721184,8.83301585,1334953390791.77,52.665,1422582364438.65,,2024-06-01T15:44:00.000Z,,,,,,2024-06-01 17:45:29.163051
1027,Ethereum,ETH,ethereum,9018,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120142090.733303,120142090.733303,True,,2,,,,2024-06-01T15:43:00.000Z,3806.53715356712,11028737556.5166,-26.9023,0.00026867,1.33628166,1.55084066,26.9930561,16.2670724,10.98803828,457325332083.552,18.0427,457325332083.55,,2024-06-01T15:43:00.000Z,,,,,,2024-06-01 17:45:29.163051
825,Tether USDt,USDT,tether,87491,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,112141340734.728,115086550406.949,True,,3,,,,2024-06-01T15:43:00.000Z,0.999169800010705,42302831135.006,-29.3761,0.00782757,-0.00979496,-0.08291708,-0.09354463,-0.08237628,-0.12290171,112048240994.85,4.4206,114991005554.03,,2024-06-01T15:43:00.000Z,1027,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-06-01 17:45:29.163051
1839,BNB,BNB,bnb,2173,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147585277.028267,147585277.028267,False,,4,,,,2024-06-01T15:43:00.000Z,597.045777569952,1469719995.44644,-8.7287,0.07348742,0.84089084,-0.9094742,5.60447059,7.49061918,44.32435603,88115166481.2183,3.4764,88115166481.22,,2024-06-01T15:43:00.000Z,,,,,,2024-06-01 17:45:29.163051
5426,Solana,SOL,solana,669,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,459698026.622123,577256889.534964,True,,5,,,,2024-06-01T15:43:00.000Z,167.72852372238,1466905609.06463,-44.7731,0.24450157,1.5246597,-0.29752919,20.03190157,-6.84621881,29.80170767,77104471363.4199,3.042,96822445890.27,,2024-06-01T15:43:00.000Z,,,,,,2024-06-01 17:45:29.163051
3408,USDC,USDC,usd-coin,19520,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,32368833685.3099,32368833685.3099,False,,6,,,,2024-06-01T15:43:00.000Z,1.00021629533919,4100886355.0807,-33.8662,0.00751974,0.01679224,0.01897253,-0.00638809,0.03573942,0.03120219,32375834913.171,1.2773,32375834913.17,,2024-06-01T15:43:00.000Z,1027,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-06-01 17:45:29.163051
